feasible,figure_of_merit,noise_reduction_dB,blade_mass_g,on_front,chord_root_m,chord_tip_m,twist_root_deg,twist_tip_deg,tubercle_amp_m,tubercle_wl_m,n_blades,prop_radius_m,hub_radius_m,hub_height_m,shaft_hole_r_m,thickness_ratio,rpm,total_thrust_N,total_torque_Nm,rho_air
True,0.74959,1.83,6.3535,False,0.022423716756130942,0.008747423263202422,32.150903038073466,9.69301051566668,0.0030225103084960186,0.04997908406433348,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82115,2.65,13.1091,True,0.02175899897486429,0.006,35.36140651178246,11.35470307813965,0.0038307558110000934,0.041366592113973776,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83184,2.27,21.2155,False,0.02973302291348932,0.010267172817030702,38.14215426346817,10.26541537013473,0.00478063704439333,0.054620559208932794,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80746,1.3,13.3489,False,0.025793790391133352,0.0113360829949952,34.57629500659291,6.0,0.0025755885098484193,0.0546055723575462,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.7332,2.09,7.5964,False,0.02192548026915107,0.012841979860296324,29.186405248349306,16.12510291032822,0.003922999034085935,0.035407210702752726,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.78207,2.44,8.4929,False,0.023409185729593832,0.013308443728203695,28.304042401747118,10.279431997689247,0.004832332904664049,0.06,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79156,1.49,10.2161,False,0.02,0.013050464696830865,32.4981240607791,12.828973747929643,0.0026689057445022485,0.03739151555477682,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.80031,0.0,14.1847,False,0.020454332073250463,0.006,38.265223817968234,15.209739777312599,0.0,0.023677201278043892,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.67917,0.49,8.6503,False,0.025176528436353096,0.011504183486097181,33.19974145722924,19.920314522039703,0.000965975953917177,0.04995889018599652,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.76643,0.92,17.3556,False,0.03164681253061617,0.009888297534930273,39.199504854274174,15.37752062762252,0.0020041630575871688,0.037807258893253134,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83909,3.07,17.9381,True,0.0215401729045201,0.008770740476708346,37.3679873589105,7.863183323364979,0.004930040023456878,0.025727786498761285,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82885,1.68,23.1816,False,0.025671555551616664,0.012413687179872953,27.651737724713804,17.899159782089846,0.0034236262518557094,0.024832222242482365,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.77155,2.21,13.4992,False,0.02929020653834301,0.006685019339177145,40.041827639767845,10.33816722998106,0.004116269884673515,0.05669595995624503,3,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83187,1.34,30.2441,False,0.03387807441975933,0.007875545517219236,30.310085761249624,6.701773731511441,0.002885973356455607,0.05322507886078055,5,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.79416,0.88,16.907,False,0.02276979031610178,0.013972262200453193,44.12828209818089,12.82690424690034,0.0017549874574873303,0.03164108749633928,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82183,0.15,19.3437,False,0.027529320429275795,0.010976506752772062,26.801779022286215,14.741671368742002,0.00030384257308906554,0.043356747636346116,4,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.82937,1.93,13.6659,False,0.02,0.006,31.746006496505643,9.795962731418292,0.0026165550013305928,0.05036346786720863,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.83651,2.69,18.2169,False,0.023358451549467633,0.006539995005714338,37.892985637977546,8.758151617192807,0.004196324752225026,0.03431305761127491,6,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
True,0.77784,1.59,10.9738,False,0.027531826959508923,0.014,28.602672047143695,14.113369410695157,0.0035405667006668056,0.03274577718130375,2,0.127,0.012,0.022,0.003,0.12,8000.0,15.0,0.35,1.225
